Date,Open,High,Low,Close,Adj Close,Volume
2021-06-21,331.0899963378906,332.9200134277344,327.6499938964844,332.2900085449219,331.2925109863281,11337500
2021-06-22,332.69000244140625,339.9200134277344,332.6000061035156,339.0299987792969,338.0122985839844,15345300
2021-06-23,339.3500061035156,343.4200134277344,338.20001220703125,340.5899963378906,339.5675964355469,14817800
2021-06-24,341.8500061035156,344.8999938964844,341.7900085449219,343.17999267578125,342.1498107910156,12329100
2021-06-25,342.5899963378906,344.1199951171875,339.67999267578125,341.3699951171875,340.34527587890625,14594400
2021-06-28,342.4599914550781,358.1400146484375,341.7699890136719,355.6400146484375,354.5724182128906,29156100
2021-06-29,356.2699890136719,356.739990234375,349.04998779296875,351.8900146484375,350.8337097167969,21417300
2021-06-30,352.1700134277344,352.9200134277344,347.1700134277344,347.7099914550781,346.6662292480469,15107500
2021-07-01,346.82000732421875,354.6700134277344,346.5,354.3900146484375,353.3262023925781,17137000
2021-07-02,355.1000061035156,356.44000244140625,352.6199951171875,354.70001220703125,353.63525390625,11521300
2021-07-06,356.5,358.7900085449219,349.17999267578125,352.7799987792969,351.72100830078125,13488500
2021-07-07,355.260009765625,356.489990234375,350.0,350.489990234375,349.4378356933594,14218900
2021-07-08,345.7300109863281,348.3299865722656,342.55999755859375,345.6499938964844,344.6123962402344,14406500
2021-07-09,345.32000732421875,350.7099914550781,345.2699890136719,350.4200134277344,349.3681335449219,13018700
2021-07-12,351.2300109863281,354.19000244140625,349.6400146484375,353.1600036621094,352.0998840332031,10018600
2021-07-13,351.5,358.489990234375,348.79998779296875,352.0899963378906,351.0331115722656,11456000
2021-07-14,354.55999755859375,355.20001220703125,346.7300109863281,347.6300048828125,346.58648681640625,13894200
2021-07-15,349.2300109863281,349.2300109863281,340.2200012207031,344.4599914550781,343.42596435546875,14781600
2021-07-16,344.9100036621094,345.989990234375,340.1400146484375,341.1600036621094,340.1358642578125,11026100
2021-07-19,337.57000732421875,339.7900085449219,334.5400085449219,336.95001220703125,335.93853759765625,14372300
2021-07-20,338.79998779296875,343.45001220703125,334.5,341.6600036621094,340.6343994140625,11024300
2021-07-21,341.5,346.5199890136719,341.25,346.2300109863281,345.190673828125,9279700
2021-07-22,346.67999267578125,351.5400085449219,345.2099914550781,351.19000244140625,350.13580322265625,12385400
2021-07-23,360.9100036621094,375.3299865722656,357.19000244140625,369.7900085449219,368.6799621582031,33694300
2021-07-26,369.5799865722656,374.44000244140625,368.2200012207031,372.4599914550781,371.3419189453125,14925200
2021-07-27,371.9100036621094,373.1499938964844,364.54998779296875,367.80999755859375,366.7059020996094,15705400
2021-07-28,374.55999755859375,377.54998779296875,366.92999267578125,373.2799987792969,372.15948486328125,29676900
2021-07-29,361.0,365.5199890136719,356.739990234375,358.32000732421875,357.2443542480469,33413200
2021-07-30,354.0,360.7300109863281,352.94000244140625,356.29998779296875,355.2304382324219,15976200
2021-08-02,358.1000061035156,359.3999938964844,350.739990234375,351.95001220703125,350.8935241699219,13180400
2021-08-03,352.7300109863281,353.7699890136719,347.70001220703125,351.239990234375,350.18560791015625,12406100
2021-08-04,352.4200134277344,360.4800109863281,351.510009765625,358.9200134277344,357.8426208496094,14180600
2021-08-05,359.6400146484375,363.8999938964844,356.8999938964844,362.9700012207031,361.88043212890625,10247200
2021-08-06,361.3999938964844,365.1499938964844,361.3999938964844,363.510009765625,362.4188232421875,8925000
2021-08-09,363.760009765625,365.7799987792969,360.75,361.6099853515625,360.52447509765625,7798900
2021-08-10,361.8299865722656,364.1000061035156,359.0400085449219,361.1300048828125,360.04595947265625,7469900
2021-08-11,362.1000061035156,362.3599853515625,357.80999755859375,359.9599914550781,358.8794250488281,8400300
2021-08-12,358.45001220703125,363.0,357.1099853515625,362.6499938964844,361.5613708496094,7170700
2021-08-13,362.9700012207031,364.6600036621094,361.4800109863281,363.17999267578125,362.08978271484375,7195700
2021-08-16,362.5199890136719,366.95001220703125,357.3800048828125,366.55999755859375,365.45965576171875,11222100
2021-08-17,362.9800109863281,364.6700134277344,355.07000732421875,358.45001220703125,357.3739929199219,12328700
2021-08-18,356.25,359.8599853515625,355.1499938964844,355.45001220703125,354.38299560546875,10042400
2021-08-19,351.3500061035156,357.57000732421875,351.0,355.1199951171875,354.0539855957031,12004500
2021-08-20,354.6000061035156,359.989990234375,353.30999755859375,359.3699951171875,358.2912292480469,8697700
2021-08-23,359.44000244140625,365.69000244140625,359.1000061035156,363.3500061035156,362.2593078613281,10942000
2021-08-24,363.6600036621094,367.9599914550781,361.8399963378906,365.510009765625,364.4128112792969,9235100
2021-08-25,365.6000061035156,370.8599853515625,365.3999938964844,368.3900146484375,367.2841796875,9684500
2021-08-26,368.3800048828125,369.44000244140625,364.1300048828125,364.3800048828125,363.28619384765625,7888700
2021-08-27,365.1000061035156,373.739990234375,364.0799865722656,372.6300048828125,371.51141357421875,11219100
2021-08-30,372.55999755859375,381.489990234375,370.5199890136719,380.6600036621094,379.5173034667969,13547300
2021-08-31,379.95001220703125,382.760009765625,378.79998779296875,379.3800048828125,378.24114990234375,12345400
2021-09-01,379.5899963378906,384.3299865722656,378.80999755859375,382.04998779296875,380.90313720703125,11567200
2021-09-02,381.5,381.75,374.05999755859375,375.2799987792969,374.1534729003906,14832900
2021-09-03,374.75,377.1600036621094,373.1099853515625,376.260009765625,375.1305236816406,7509600
2021-09-07,375.8800048828125,382.9599914550781,373.1499938964844,382.17999267578125,381.03277587890625,10793800
2021-09-08,380.1600036621094,380.8699951171875,374.7900085449219,377.57000732421875,376.43658447265625,11067200
2021-09-09,377.6400146484375,379.8299865722656,376.57000732421875,378.0,376.86529541015625,9098900
2021-09-10,381.3599853515625,383.7900085449219,378.260009765625,378.69000244140625,377.5532531738281,11549600
2021-09-13,381.67999267578125,381.75,374.3500061035156,376.510009765625,375.37982177734375,13026300
2021-09-14,377.3999938964844,378.5899963378906,375.1099853515625,376.5299987792969,375.39971923828125,8711600
2021-09-15,377.0,377.55999755859375,367.6700134277344,373.9200134277344,372.7975769042969,17940300
2021-09-16,372.7900085449219,373.55999755859375,369.7099914550781,373.05999755859375,371.94012451171875,11934200
2021-09-17,371.4100036621094,371.4100036621094,361.5899963378906,364.7200012207031,363.6251525878906,26299000
2021-09-20,359.29998779296875,361.0299987792969,349.79998779296875,355.70001220703125,354.6322326660156,19822800
2021-09-21,358.5,360.0400085449219,355.19000244140625,357.4800109863281,356.4069519042969,11751900
2021-09-22,347.2300109863281,349.8399963378906,340.69000244140625,343.2099914550781,342.1797180175781,43692900
2021-09-23,345.3599853515625,349.6700134277344,343.0,345.9599914550781,344.9215087890625,21806300
2021-09-24,343.239990234375,354.3500061035156,342.3699951171875,352.9599914550781,351.90045166015625,18801900
2021-09-27,349.80999755859375,355.1499938964844,347.0799865722656,353.5799865722656,352.5185852050781,15205800
2021-09-28,347.9700012207031,349.6000061035156,338.9200134277344,340.6499938964844,339.6274108886719,21710300
2021-09-29,343.1499938964844,345.2300109863281,338.8800048828125,339.6099853515625,338.5905456542969,14452200
2021-09-30,340.45001220703125,342.79998779296875,338.1499938964844,339.3900146484375,338.3712158203125,16547100
2021-10-01,341.6099853515625,345.0199890136719,338.6400146484375,343.010009765625,341.9803466796875,14905300
2021-10-04,335.5299987792969,335.94000244140625,322.70001220703125,326.2300109863281,325.250732421875,42885000
2021-10-05,328.5799865722656,335.17999267578125,326.1600036621094,332.9599914550781,331.96051025390625,35377900
2021-10-06,329.739990234375,334.3800048828125,325.79998779296875,333.6400146484375,332.6385192871094,26443000
2021-10-07,337.0,338.8399963378906,328.9800109863281,329.2200012207031,328.2317199707031,28307500
2021-10-08,331.510009765625,333.3999938964844,328.7099914550781,330.04998779296875,329.0592346191406,15946100
2021-10-11,327.6300048828125,330.4599914550781,325.30999755859375,325.45001220703125,324.4730529785156,14708200
2021-10-12,323.0299987792969,324.3800048828125,317.3699951171875,323.7699890136719,322.7980651855469,31658700
2021-10-13,326.9700012207031,327.0,322.6600036621094,324.5400085449219,323.5657958984375,14761500
2021-10-14,328.3599853515625,330.5199890136719,327.1000061035156,328.5299987792969,327.5437927246094,14302200
2021-10-15,328.67999267578125,329.07000732421875,322.510009765625,324.760009765625,323.7851257324219,21596400
2021-10-18,328.95001220703125,335.8900146484375,327.5,335.3399963378906,334.3333435058594,21585000
2021-10-19,339.6499938964844,342.4599914550781,337.2799987792969,339.989990234375,338.9693908691406,18786300
2021-10-20,343.45001220703125,343.9800109863281,339.45001220703125,340.7799987792969,339.7570495605469,13639500
2021-10-21,340.2799987792969,342.30999755859375,337.79998779296875,341.8800048828125,340.8537292480469,16354400
2021-10-22,326.3500061035156,329.6300048828125,321.1099853515625,324.6099853515625,323.63555908203125,35224500
2021-10-25,320.29998779296875,329.55999755859375,319.7200012207031,328.69000244140625,327.70330810546875,38409000
2021-10-26,328.260009765625,330.2099914550781,309.6000061035156,315.80999755859375,314.8619689941406,65654000
2021-10-27,314.19000244140625,319.25,312.05999755859375,312.2200012207031,311.2827453613281,29971800
2021-10-28,312.989990234375,325.5199890136719,308.1099853515625,316.9200134277344,315.9686584472656,50806800
2021-10-29,320.19000244140625,326.0,319.6000061035156,323.57000732421875,322.5986633300781,37059400
2021-11-01,326.0400085449219,333.45001220703125,326.0,329.9800109863281,328.9894714355469,31518900
2021-11-02,331.3800048828125,334.7900085449219,323.79998779296875,328.0799865722656,327.09515380859375,28353000
2021-11-03,327.489990234375,332.1499938964844,323.20001220703125,331.6199951171875,330.6245422363281,20786500
2021-11-04,334.010009765625,337.2699890136719,332.6499938964844,335.8500061035156,334.84185791015625,22495300
2021-11-05,340.30999755859375,346.7900085449219,339.6400146484375,341.1300048828125,340.10595703125,26872800
2021-11-08,344.4200134277344,344.7900085449219,338.3399963378906,338.6199951171875,337.603515625,18342500
2021-11-09,340.0,341.30999755859375,334.4700012207031,335.3699951171875,334.3632507324219,17556700
2021-11-10,332.489990234375,333.19000244140625,325.510009765625,327.6400146484375,326.656494140625,21872600
2021-11-11,329.82000732421875,332.4599914550781,327.0,327.739990234375,326.75616455078125,12376600
2021-11-12,330.17999267578125,341.8599853515625,329.7799987792969,340.8900146484375,339.8667297363281,25414300
2021-11-15,344.3399963378906,353.6499938964844,343.20001220703125,347.55999755859375,346.5166931152344,25076600
2021-11-16,343.8299865722656,346.6499938964844,340.8699951171875,342.9599914550781,341.93048095703125,18181100
2021-11-17,344.239990234375,347.29998779296875,340.1000061035156,340.7699890136719,339.7470397949219,13602800
2021-11-18,339.7200012207031,342.4599914550781,335.29998779296875,338.69000244140625,337.6733093261719,17487200
2021-11-19,342.20001220703125,352.1000061035156,339.8999938964844,345.29998779296875,344.2634582519531,26488500
2021-11-22,349.04998779296875,353.8299865722656,340.510009765625,341.010009765625,339.9863586425781,27116800
2021-11-23,338.92999267578125,341.3999938964844,333.5,337.25,336.23760986328125,17225000
2021-11-24,336.0,341.7799987792969,332.80999755859375,341.05999755859375,340.03619384765625,13566200
2021-11-26,335.79998779296875,337.75,331.8999938964844,333.1199951171875,332.1200256347656,14750700
2021-11-29,336.8900146484375,340.6700134277344,335.30999755859375,338.0299987792969,337.0152893066406,16650900
2021-11-30,335.0,335.80999755859375,323.42999267578125,324.4599914550781,323.48602294921875,25390000
2021-12-01,330.2900085449219,330.5,310.2900085449219,310.6000061035156,309.66766357421875,30329600
2021-12-02,311.3999938964844,314.6000061035156,307.20001220703125,310.3900146484375,309.458251953125,24396200
2021-12-03,313.7300109863281,313.75,299.5,306.8399963378906,305.9189147949219,27471000
2021-12-06,308.1300048828125,320.1000061035156,306.3399963378906,317.8699951171875,316.9158020019531,21758300
2021-12-07,321.57000732421875,326.5400085449219,321.0,322.80999755859375,321.8409729003906,18794000
2021-12-08,325.0,332.75,323.07000732421875,330.55999755859375,329.5677185058594,19937700
2021-12-09,329.5400085449219,336.1300048828125,328.0,329.82000732421875,328.8299560546875,16879200
2021-12-10,332.55999755859375,335.0299987792969,326.3699951171875,329.75,328.7601623535156,14528000
2021-12-13,330.95001220703125,341.0899963378906,329.5899963378906,334.489990234375,333.48590087890625,22948700
2021-12-14,328.04998779296875,335.70001220703125,327.6499938964844,333.739990234375,332.7381591796875,20461000
2021-12-15,332.489990234375,342.1099853515625,323.9800109863281,341.6600036621094,340.6343994140625,24681300
2021-12-16,338.9800109863281,344.4599914550781,333.739990234375,334.8999938964844,333.8946838378906,22635000
2021-12-17,332.79998779296875,337.1099853515625,330.75,333.7900085449219,332.78802490234375,40012600
2021-12-20,329.7799987792969,329.8999938964844,322.5299987792969,325.45001220703125,324.4730529785156,17901800
2021-12-21,326.4100036621094,336.0,323.75,334.20001220703125,333.19677734375,16116800
2021-12-22,333.79998779296875,334.510009765625,328.260009765625,330.45001220703125,329.4580383300781,16764600
2021-12-23,330.1000061035156,336.6700134277344,328.3599853515625,335.239990234375,334.2336730957031,13987700
2021-12-27,338.8500061035156,347.8699951171875,338.010009765625,346.17999267578125,345.14080810546875,17795000
2021-12-28,346.6300048828125,352.7099914550781,345.20001220703125,346.2200012207031,345.18072509765625,16637600
2021-12-29,346.9100036621094,349.69000244140625,341.6400146484375,342.94000244140625,341.91058349609375,10747000
2021-12-30,344.0,347.2300109863281,343.2200012207031,344.3599853515625,343.3262634277344,10593300
2021-12-31,343.0199890136719,343.44000244140625,336.2699890136719,336.3500061035156,335.34033203125,12870500
2022-01-03,338.29998779296875,341.0799865722656,337.19000244140625,338.5400085449219,337.52374267578125,14537900
